country,country_code,continent,region,year,sex,age,mx,qx,px,lx,dx,source
Mexico,484,America,Latin America,2023,male,99,0.32440497,0.2791294754459246,0.7208705245540754,2005.2008942063535,559.7106737635183,"United Nations, World Population Prospects 2024"
Mexico,484,America,Latin America,2023,male,100,0.40609074,1,0,1445.490220442835,1445.490220442835,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,0,0.00207743,0.002075274381370954,0.997924725618629,100000,207.5274381370954,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,1,2.2856e-4,2.2853388314783386e-4,0.9997714661168522,99792.4725618629,22.805961263486193,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,2,1.6339e-4,1.633766529443377e-4,0.9998366233470557,99769.66660059942,16.300034194578412,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,3,1.1846e-4,1.1845298402975592e-4,0.9998815470159702,99753.36656640485,11.816083936804741,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,4,1.713e-4,0.00017128532941153591,0.9998287146705884,99741.55048246804,17.084264330406878,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,5,2.0118e-4,2.0115976533920454e-4,0.9997988402346608,99724.46621813762,20.060550223017994,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,6,1.8699e-4,1.869725190043357e-4,0.9998130274809957,99704.4056679146,18.641983883560158,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,7,1.4843e-4,1.4841898508502192e-4,0.999851581014915,99685.76368403104,14.795259873409224,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,8,1.0268e-4,1.0267472867942961e-4,0.9998973252713206,99670.96842415763,10.23368964016638,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,9,6.566e-5,6.56578444529666e-5,0.999934342155547,99660.73473451748,6.543509019267314,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,10,5.413e-5,5.4128535011199914e-5,0.9999458714649888,99654.1912254982,5.394135378762191,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,11,4.735e-5,4.734887901528931e-5,0.9999526511209847,99648.79709011945,4.718258837439179,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,12,4.577e-5,4.576895257752027e-5,0.9999542310474224,99644.07883128201,4.5606051186596375,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,13,4.743e-5,4.7428875224224055e-5,0.9999525711247758,99639.51822616333,4.725790277350499,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,14,5.266e-5,5.265861349870658e-5,0.9999473413865013,99634.79243588599,5.246630025905174,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,15,5.936e-5,5.935823824748882e-5,0.9999406417617525,99629.54580586009,5.913834316433344,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,16,6.902e-5,6.901761820199584e-5,0.999930982381798,99623.63197154364,6.875785795308145,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,17,8.056e-5,8.055675517390161e-5,0.9999194432448261,99616.75618574834,8.024802639273577,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,18,9.099e-5,9.098586059827209e-5,0.9999090141394017,99608.73138310906,9.062986147994291,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,19,9.902e-5,9.901509776250978e-5,0.9999009849022374,99599.66839696106,9.861870903438655,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,20,1.0422e-4,1.0421456937878968e-4,0.9998957854306212,99589.80652605763,10.378708801630074,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,21,1.0773e-4,1.0772419743610512e-4,0.9998922758025639,99579.42781725599,10.727113942760463,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,22,1.0908e-4,1.0907405110125294e-4,0.9998909259488987,99568.70070331322,10.860361548598547,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,23,1.0858e-4,1.0857410551181175e-4,0.9998914258944882,99557.84034176462,10.80940346179486,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,24,1.0853e-4,1.085241109391199e-4,0.9998914758890609,99547.03093830284,10.803253029208378,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,25,1.1039e-4,1.1038390736023324e-4,0.9998896160926398,99536.22768527362,10.987197735798327,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,26,1.1409e-4,1.1408349210719275e-4,0.9998859165078928,99525.24048753784,11.354186987626484,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,27,1.1904e-4,1.1903291516088962e-4,0.9998809670848391,99513.88630055022,11.845427985343811,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,28,1.2574e-4,1.2573209522317332e-4,0.9998742679047768,99502.04087256487,12.51060007788941,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,29,1.356e-4,1.3559080694328923e-4,0.9998644091930567,99489.53027248698,13.489865692055313,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,30,1.4959e-4,1.4957881225273757e-4,0.9998504211877473,99476.04040679493,14.879507971653714,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,31,1.6302e-4,1.6300671332279706e-4,0.9998369932866772,99461.16089882328,16.212836941387078,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,32,1.7578e-4,1.7576455205352e-4,0.9998242354479465,99444.94806188189,17.47889675008223,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,33,1.9086e-4,1.908417879681742e-4,0.9998091582120319,99427.46916513181,18.97491598862426,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,34,2.0754e-4,2.0751846580880303e-4,0.9997924815341912,99408.49424914319,20.62909821494541,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,35,2.2624e-4,2.2621441062587e-4,0.9997737855893741,99387.86515092825,22.482967338480677,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,36,2.4672e-4,2.466895683748453e-4,0.9997533104316252,99365.38218358975,24.5124032422713,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,37,2.792e-4,2.791610291203348e-4,0.9997208389708797,99340.8697803475,27.732099441590975,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,38,3.1469e-4,3.1464049289164594e-4,0.9996853595071084,99313.1376809059,31.247934590536126,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,39,3.5771e-4,3.576460332187287e-4,0.9996423539667812,99281.88974631537,35.50777403822887,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,40,3.904e-4,3.9032380879252366e-4,0.9996096761912074,99246.38197227714,38.73822582029687,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,41,4.5083e-4,4.507283990579263e-4,0.9995492716009421,99207.64374645684,44.715702440149585,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,42,5.1789e-4,5.177559296907863e-4,0.9994822440703092,99162.92804401669,51.34219400029041,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,43,5.475e-4,5.473501628929081e-4,0.9994526498371071,99111.58585001639,54.24874265958091,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,44,6.4177e-4,6.415641316936014e-4,0.9993584358683064,99057.33710735681,63.55163446916173,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,45,6.9759e-4,6.973467689337297e-4,0.9993026532310663,98993.78547288766,69.032996444037,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,46,7.7293e-4,7.726314050040651e-4,0.999227368594996,98924.75247644362,76.43237049555401,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,47,8.7816e-4,8.777745867344566e-4,0.9991222254132656,98848.32010594806,86.76654333039384,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,48,0.00100024,9.997400100261854e-4,0.9990002599899738,98761.55356261767,98.73587654889305,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,49,0.00116457,0.0011638922829820039,0.998836107717018,98662.81768606878,114.83289212207582,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,50,0.00135546,0.0013545419862596522,0.9986454580137404,98547.98479394671,133.4873830646786,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,51,0.00155904,0.0015578256437541807,0.9984421743562458,98414.49741088203,153.31262778385144,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,52,0.00175432,0.0017527825292766197,0.9982472174707234,98261.18478309817,172.2304879938361,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,53,0.00194357,0.0019416831014872212,0.9980583168985128,98088.95429510434,190.4576649973565,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,54,0.00214312,0.002140825976516604,0.9978591740234833,97898.496630107,209.58364464765626,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,55,0.00235516,0.002352389872733666,0.9976476101272663,97688.91298545933,229.80240958535487,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,56,0.00265715,0.0026536244608818837,0.9973463755391181,97459.11057587397,258.61987975993145,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,57,0.00257542,0.0025721078709734693,0.9974278921290265,97200.49069611404,250.0101471819584,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,58,0.00283649,0.002832472859529337,0.9971675271404706,96950.48054893207,274.609604873177,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,59,0.00311902,0.00311416343098774,0.9968858365690123,96675.8709440589,301.06446195287845,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,60,0.00348116,0.0034751112907894775,0.9965248887092105,96374.80648210603,334.9131781536176,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,61,0.00395037,0.003942582669849253,0.9960574173301507,96039.89330395241,378.64521895433415,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,62,0.00445944,0.004449518818899124,0.9955504811811009,95661.24808499808,425.6465235935768,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,63,0.00514214,0.005128953102546636,0.9948710468974533,95235.60156140449,488.45893410126075,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,64,0.00604084,0.006022649070295099,0.9939773509297049,94747.14262730323,570.628790457445,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,65,0.007068,0.0070431096504951505,0.9929568903495049,94176.51383684577,663.2955134542785,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,66,0.00831045,0.008276061103999135,0.9917239388960009,93513.2183233915,773.9211088759996,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,67,0.00948059,0.009435861234170966,0.990564138765829,92739.2972145155,875.0751394707063,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,68,0.01073345,0.010676154017331338,0.9893238459826686,91864.2220750448,980.7565835555077,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,69,0.01220342,0.012129409858571853,0.9878705901414282,90883.46549148929,1102.362802313645,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,70,0.01388283,0.013787127824114773,0.9862128721758853,89781.10268917565,1237.8235389656393,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,71,0.01592267,0.01579690554300875,0.9842030944569913,88543.27915021,1398.7098172041233,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,72,0.01835243,0.01818555543344826,0.9818144445665518,87144.5693330059,1584.772396329354,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,73,0.02115924,0.02093772680672108,0.9790622731932789,85559.79693667653,1791.4276538986642,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,74,0.02677853,0.02642472238937719,0.9735752776106228,83768.36928277787,2213.5559033082372,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,75,0.02615591,0.0258182599580898,0.9741817400419102,81554.81337946963,2105.6033726646474,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,76,0.02696325,0.026604577068676503,0.9733954229313235,79449.21000680498,2113.712630671507,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,77,0.02884423,0.028434149427036103,0.9715658505729639,77335.49737613348,2198.969088407138,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,78,0.03140943,0.030923780835259783,0.9690762191647402,75136.52828772634,2323.505533491946,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,79,0.03474499,0.03415168993732232,0.9658483100626777,72813.0227542344,2486.687776501808,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,80,0.03877693,0.038039404340326724,0.9619605956596733,70326.33497773258,2675.171891991232,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,81,0.04340021,0.04247842374450964,0.9575215762554904,67651.16308574135,2873.7147723650496,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,82,0.04851149,0.047362673079270834,0.9526373269207291,64777.4483133763,3068.0331073758057,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,83,0.0543444,0.05290680569431298,0.9470931943056871,61709.41520600049,3264.848039813551,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,84,0.06110315,0.05929169532344851,0.9407083046765515,58444.56716618694,3465.2774697283785,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,85,0.06858289,0.0663090566315184,0.9336909433684816,54979.28969645857,3645.624834043127,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,86,0.07668546,0.07385370724365739,0.9261462927563426,51333.66486241544,3791.1814564928522,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,87,0.08539264,0.0818959829070846,0.9181040170929154,47542.48340592258,3893.538408371789,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,88,0.09512648,0.09080738648293922,0.9091926135170608,43648.944997550796,3963.6466179651516,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,89,0.10615334,0.10080304979123694,0.8991969502087631,39685.29837958565,4000.399108537467,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,90,0.11852255,0.11189170490538325,0.8881082950946168,35684.89927104819,3992.84421881445,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,91,0.13235452,0.12413931994760423,0.8758606800523958,31692.055052233736,3934.2301619263308,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,92,0.14757088,0.137430509394875,0.862569490605125,27757.82489030741,3814.7720143686875,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,93,0.16457293,0.15206041590846284,0.8479395840915371,23943.05287593872,3640.790578433559,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,94,0.18363955,0.16819584532621237,0.8318041546737877,20302.26229750516,3414.756169163371,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,95,0.20317592,0.1844391254966149,0.8155608745033851,16887.50612834179,3114.7168621300843,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,96,0.22551645,0.2026643748240998,0.7973356251759002,13772.789266211705,2791.2537262208675,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,97,0.24986855,0.22211835442563965,0.7778816455743603,10981.535539990837,2439.2006032094428,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,98,0.27734303,0.24356719769177682,0.7564328023082232,8542.334936781393,2080.6325822964054,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,99,0.30840975,0.26720537807466804,0.732794621925332,6461.702354484988,1726.601620636134,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,both,100,0.39975529,1,0,4735.100733848854,4735.100733848854,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,0,0.00183478,0.001833098333919446,0.9981669016660806,100000,183.30983339194458,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,1,2.2479e-4,2.2476473756732112e-4,0.9997752352624327,99816.69016660805,22.435272170136262,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,2,1.4867e-4,1.486589494369936e-4,0.9998513410505631,99794.25489443792,14.835309092454699,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,3,1.0095e-4,1.0094490480592992e-4,0.9998990550951941,99779.41958534547,10.072224011633638,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,4,1.5219e-4,1.5217841998313135e-4,0.9998478215800168,99769.34736133384,15.18274164419598,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,5,1.8417e-4,1.8415304226710285e-4,0.9998158469577328,99754.16461968965,18.370032893529242,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,6,1.7452e-4,1.7450477271353305e-4,0.9998254952272865,99735.79458679611,17.404372165772475,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,7,1.3982e-4,1.3981022586710963e-4,0.9998601897741329,99718.39021463033,13.941650659012042,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,8,9.667e-5,9.666532768138651e-5,0.9999033346723186,99704.44856397132,9.637963191728234,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,9,6.17e-5,6.169809661371947e-5,0.9999383019033863,99694.8106007796,6.150980056333364,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,10,5.056e-5,5.0558721875510986e-5,0.9999494412781245,99688.65962072327,5.04013121590663,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,11,4.426e-5,4.4259020547875275e-5,0.9999557409794522,99683.61948950736,4.411899363272687,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,12,4.226e-5,4.225910706506772e-5,0.999957740892935,99679.2075901441,4.21235430571301,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,13,4.319e-5,4.318906733209096e-5,0.9999568109326679,99674.99523583839,4.30487008056647,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,14,4.691e-5,4.690889975175633e-5,0.9999530911002482,99670.69036575781,4.675442422555678,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,15,5.135e-5,5.1348681622599337e-5,0.9999486513183774,99666.01492333526,5.117718468891576,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,16,5.711e-5,5.7108369270515475e-5,0.9999428916307295,99660.89720486636,5.691471319406391,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,17,6.5289999999999993e-05,6.5287868677527e-5,0.9999347121313225,99655.20573354696,6.50627598496375,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,18,7.26e-5,7.259736471566081e-5,0.9999274026352843,99648.69945756199,7.2342329779618995,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,19,7.954e-5,7.953683681999967e-5,0.99992046316318,99641.46522458403,7.925166960073411,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,20,8.449e-5,8.448643087072787e-5,0.9999155135691292,99633.54005762395,8.41768219448434,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,21,8.912e-5,8.911602898974822e-5,0.9999108839710102,99625.12237542946,8.878195293715986,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,22,9.207e-5,9.206576175265772e-5,0.9999079342382473,99616.24418013573,9.171245403382953,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,23,9.244e-5,9.243572762066938e-5,0.9999075642723794,99607.07293473235,9.207252262887069,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,24,9.238e-5,9.237573316488512e-5,0.9999076242668351,99597.86568246948,9.20042586407587,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,25,9.344e-5,9.34356346871474e-5,0.9999065643653129,99588.6652566054,9.30513014589679,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,26,9.536e-5,9.53554534519794e-5,0.999904644546548,99579.3601264595,9.495435039316503,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,27,9.734e-5,9.733526269276475e-5,0.9999026647373073,99569.86469142018,9.691658936022424,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,28,1.0289e-4,1.0288470709624344e-4,0.9998971152929037,99560.17303248416,10.243219240898448,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,29,1.1374e-4,1.1373353197403663e-4,0.9998862664680259,99549.92981324326,11.322165125427604,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,30,1.2899e-4,1.2898168132646285e-4,0.9998710183186735,99538.60764811783,12.838656971349351,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,31,1.4248e-4,1.424698504478541e-4,0.9998575301495521,99525.76899114648,14.179421423876313,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,32,1.536e-4,1.5358820442590008e-4,0.9998464117955741,99511.58956972261,15.283806361580822,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,33,1.6226e-4,1.6224683691412115e-4,0.9998377531630859,99496.30576336103,16.14296089474557,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,34,1.6958e-4,1.695656225308656e-4,0.9998304343774691,99480.16280246628,16.868415735072055,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,35,1.7687e-4,1.7685435988468358e-4,0.9998231456401153,99463.2943867312,17.590517260787188,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,36,1.8322e-4,1.8320321675331324e-4,0.9998167967832466,99445.70386947041,18.21877284118439,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,37,1.9987e-4,1.9985002798745307e-4,0.9998001499720125,99427.48509662923,19.870585679283426,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,38,2.182e-4,2.1817619697690982e-4,0.999781823803023,99407.61451094993,21.68837528454573,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,39,2.3966e-4,2.3963128498312046e-4,0.9997603687150168,99385.92613566539,23.815977189126993,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,40,2.5453e-4,2.544976113614901e-4,0.9997455023886385,99362.11015847625,25.287419695169454,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,41,2.8968e-4,2.896380488250082e-4,0.999710361951175,99336.82273878108,28.77172351453626,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,42,3.3119e-4,3.311351656722405e-4,0.9996688648343277,99308.05101526655,32.8843879255276,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,43,3.3916e-4,3.3910249499889813e-4,0.9996608975050011,99275.16662734102,33.66445669476269,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,44,4.015e-4,4.014194150524282e-4,0.9995985805849475,99241.50217064626,39.8374657502651,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,45,4.2987e-4,4.297776257460103e-4,0.999570222374254,99201.66470489599,42.63465592692199,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,46,4.6422e-4,4.6411227489987297e-4,0.9995358877251002,99159.03004896907,46.0209230128919,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,47,5.1371e-4,5.135780849010028e-4,0.999486421915099,99113.00912595617,50.90226941568418,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,48,5.9349e-4,5.933139370557484e-4,0.9994066860629442,99062.10685654049,58.77492863209128,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,49,7.256e-4,7.253368477916211e-4,0.9992746631522084,99003.3319279084,71.81076470145663,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,50,8.7952e-4,8.791333922994024e-4,0.9991208666077006,98931.52116320694,86.97400380555024,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,51,0.00102929,0.001028760553524931,0.998971239446475,98844.54715940138,101.68737104862691,"United Nations, World Population Prospects 2024"
Republic of Korea,410,Asia,Eastern Asia,2023,female,52,0.00114342,0.0011427666688677417,0.9988572333311323,98742.85978835275,112.84004895481036,"United Nations, World Population Prospects 2024"
